CO2 emissions (g/mi)
495.68
477.98
537.52
484.41
537.52
521.43
436.13
444.18
526.26
611.55
347.62
307.38
440.96
399.12
395.9
381.41
392.68
352.45
466.71
440.96
336.35
296.12
384.63
344.4
381.41
447.4
492.46
378.2
444.18
489.24
489.24
547.18
558.44
543.96
637.3
626.04
484.41
514.99
595.46
455.44
481.19
395.9
373.37
355.67
399.12
399.12
421.65
421.65
436.13
447.4
489.24
421.65
399.12
477.98
466.71
477.98
466.71
481.19
477.98
407.16
370.15
415.21
410.38
574.54
566.49
469.93
321.87
296.12
378.2
370.15
336.35
304.17
580.97
589.02
389.46
378.2
421.65
473.15
436.13
436.13
436.13
484.41
421.65
489.24
426.48
503.72
333.13
415.21
329.92
281.64
429.69
463.49
473.15
473.15
492.46
532.69
362.1
315.43
429.69
463.49
473.15
473.15
492.46
421.65
489.24
432.91
429.69
484.41
492.46
218.87
310.6
251.06
432.91
429.69
484.41
492.46
389.46
378.2
436.13
436.13
484.41
362.1
366.93
355.67
389.46
378.2
418.43
392.68
418.43
392.68
452.23
489.24
484.41
518.21
637.3
695.24
695.24
436.13
447.4
440.96
452.23
447.4
440.96
436.13
452.23
436.13
452.23
489.24
415.21
481.19
489.24
429.69
489.24
429.69
481.19
321.87
358.88
310.6
352.45
321.87
358.88
310.6
352.45
321.87
358.88
310.6
352.45
381.41
392.68
381.41
392.68
399.12
392.68
399.12
444.18
392.68
399.12
444.18
481.19
321.87
296.12
418.43
392.68
403.95
395.9
415.21
410.38
307.38
251.06
381.41
366.93
500.51
521.43
518.21
540.74
421.65
429.69
378.2
421.65
429.69
421.65
336.35
318.65
395.9
395.9
355.67
318.65
336.35
318.65
336.35
318.65
325.09
288.07
500.51
529.47
518.21
514.99
569.71
540.74
440.96
403.95
473.15
469.93
489.24
518.21
540.74
307.38
296.12
273.59
288.07
392.68
381.41
429.69
540.74
537.52
574.54
577.75
347.62
416.82
547.18
329.92
384.63
358.88
358.88
452.23
552.01
421.65
329.92
384.63
362.1
466.71
452.23
526.26
569.71
429.69
407.16
473.15
447.4
529.47
513.38
473.15
447.4
429.69
540.74
537.52
418.43
429.69
418.43
429.69
418.43
421.65
418.43
421.65
447.4
458.66
447.4
458.66
466.71
481.19
466.71
344.4
315.43
389.46
358.88
440.96
421.65
466.71
463.49
370.15
355.67
358.88
477.98
484.41
403.95
447.4
436.13
415.21
463.49
455.44
469.93
469.93
481.19
484.41
743.52
695.24
740.3
740.3
740.3
740.3
389.46
370.15
389.46
378.2
378.2
370.15
452.23
421.65
452.23
421.65
452.23
421.65
481.19
532.69
495.68
495.68
577.75
495.68
595.46
436.13
421.65
378.2
370.15
463.49
452.23
421.65
421.65
458.66
421.65
473.15
466.71
421.65
421.65
458.66
466.71
389.46
418.43
466.71
481.19
481.19
481.19
518.21
537.52
540.74
566.49
537.52
503.72
558.44
574.54
595.46
632.47
629.25
595.46
563.27
574.54
595.46
637.3
690.41
432.91
421.65
500.51
484.41
370.15
362.1
355.67
392.68
384.63
584.19
614.77
629.25
580.97
603.5
600.29
540.74
592.24
617.99
648.57
640.52
685.58
703.28
695.24
637.3
703.28
421.65
481.19
436.13
421.65
421.65
481.19
426.48
389.46
518.21
489.24
532.69
526.26
518.21
489.24
537.52
526.26
537.52
503.72
421.65
466.71
440.96
466.71
469.93
529.47
495.68
574.54
518.21
466.71
403.95
384.63
432.91
426.48
452.23
444.18
492.46
540.74
403.95
384.63
432.91
447.4
469.93
458.66
477.98
492.46
440.96
543.96
529.47
614.77
603.5
592.24
603.5
655.0
666.27
447.4
469.93
458.66
477.98
492.46
540.74
344.4
304.17
580.97
537.52
626.04
637.3
651.78
674.32
648.57
700.06
589.02
695.24
617.99
603.5
632.47
589.02
695.24
617.99
651.78
632.47
651.78
617.99
651.78
722.6
769.27
384.63
329.92
403.95
329.92
403.95
426.48
395.9
373.37
455.44
407.16
440.96
466.71
469.93
862.61
799.84
500.51
510.16
518.21
577.75
336.35
270.37
378.2
362.1
403.95
407.16
477.98
621.21
621.21
666.27
569.71
580.97
651.78
621.21
658.22
336.35
315.43
336.35
315.43
580.97
614.77
617.99
651.78
558.44
489.24
614.77
569.71
526.26
621.21
514.99
506.94
537.52
543.96
614.77
577.75
552.01
606.72
600.29
643.74
580.97
606.72
621.21
617.99
614.77
651.78
415.21
410.38
492.46
489.24
463.49
378.2
341.18
429.69
418.43
426.48
392.68
500.51
477.98
518.21
481.19
558.44
514.99
552.01
532.69
426.48
440.96
477.98
447.4
458.66
455.44
477.98
481.19
500.51
481.19
500.51
218.87
307.38
251.06
418.43
392.68
418.43
392.68
403.95
392.68
537.52
537.52
555.22
574.54
595.46
637.3
629.25
595.46
555.22
574.54
595.46
632.47
700.06
577.75
603.5
595.46
584.19
614.77
629.25
563.27
592.24
617.99
614.77
640.52
688.8
703.28
695.24
637.3
703.28
518.21
489.24
537.52
526.26
537.52
426.48
389.46
514.99
489.24
532.69
526.26
518.21
537.52
540.74
566.49
378.2
389.46
352.45
358.88
458.66
318.65
292.9
344.4
315.43
429.69
344.4
315.43
358.88
455.44
418.43
407.16
321.87
310.6
373.37
362.1
384.63
370.15
421.65
407.16
473.15
378.2
389.46
415.21
392.68
415.21
473.15
484.41
580.97
426.48
389.46
518.21
500.51
492.46
600.29
477.98
492.46
463.49
532.69
500.51
495.68
555.22
518.21
543.96
614.77
566.49
632.47
529.47
495.68
574.54
518.21
632.47
651.78
658.22
700.06
452.23
481.19
455.44
674.32
455.44
489.24
458.66
477.98
389.46
347.62
466.71
440.96
426.48
392.68
500.51
477.98
558.44
514.99
518.21
481.19
552.01
532.69
436.13
444.18
526.26
621.21
395.9
381.41
389.46
347.62
466.71
440.96
341.18
296.12
384.63
344.4
378.2
429.69
469.93
399.12
440.96
473.15
481.19
481.19
532.69
547.18
558.44
632.47
643.74
489.24
529.47
606.72
455.44
477.98
477.98
378.2
362.1
403.95
421.65
426.48
440.96
447.4
458.66
500.51
415.21
399.12
407.16
370.15
415.21
415.21
574.54
566.49
492.46
321.87
299.34
469.93
421.65
529.47
389.46
384.63
410.38
473.15
421.65
440.96
466.71
384.63
329.92
403.95
447.4
469.93
458.66
477.98
492.46
540.74
344.4
304.17
500.51
447.4
469.93
458.66
477.98
492.46
432.91
466.71
444.18
426.48
500.51
492.46
218.87
307.38
251.06
444.18
426.48
500.51
492.46
389.46
384.63
415.21
421.65
421.65
463.49
370.15
362.1
355.67
389.46
384.63
418.43
392.68
418.43
392.68
503.72
489.24
484.41
529.47
637.3
500.51
444.18
695.24
740.3
481.19
436.13
436.13
421.65
455.44
489.24
415.21
429.69
318.65
352.45
307.38
329.92
318.65
352.45
307.38
329.92
341.18
307.38
352.45
329.92
373.37
378.2
389.46
378.2
389.46
378.2
389.46
429.69
426.48
384.63
389.46
429.69
426.48
481.19
321.87
296.12
418.43
392.68
403.95
395.9
415.21
410.38
307.38
251.06
381.41
366.93
495.68
540.74
552.01
540.74
399.12
384.63
378.2
452.23
395.9
395.9
362.1
318.65
336.35
318.65
336.35
299.34
500.51
529.47
384.63
384.63
426.48
421.65
484.41
492.46
532.69
543.96
592.24
540.74
426.48
395.9
489.24
555.22
547.18
321.87
318.65
281.64
392.68
373.37
329.92
273.59
399.12
347.62
440.96
392.68
452.23
329.92
273.59
440.96
392.68
466.71
452.23
286.46
473.15
447.4
286.46
473.15
447.4
429.69
447.4
458.66
447.4
458.66
418.43
421.65
418.43
421.65
436.13
436.13
452.23
466.71
466.71
344.4
321.87
384.63
358.88
440.96
426.48
466.71
463.49
358.88
352.45
362.1
477.98
489.24
392.68
370.15
440.96
415.21
436.13
399.12
466.71
440.96
458.66
481.19
489.24
740.3
695.24
737.08
740.3
737.08
737.08
389.46
370.15
389.46
381.41
378.2
370.15
440.96
410.38
440.96
410.38
447.4
421.65
447.4
421.65
447.4
421.65
481.19
532.69
495.68
495.68
577.75
440.96
436.13
440.96
378.2
370.15
469.93
455.44
436.13
432.91
455.44
469.93
432.91
469.93
469.93
381.41
436.13
466.71
481.19
481.19
481.19
555.22
558.44
555.22
566.49
555.22
521.43
566.49
595.46
606.72
648.57
621.21
611.55
555.22
674.32
611.55
648.57
700.06
432.91
421.65
489.24
473.15
399.12
381.41
352.45
381.41
381.41
489.24
469.93
592.24
617.99
621.21
577.75
577.75
611.55
558.44
614.77
621.21
655.0
655.0
677.53
690.41
663.05
690.41
436.13
432.91
403.95
436.13
218.87
307.38
251.06
436.13
432.91
452.23
403.95
543.96
518.21
540.74
592.24
555.22
521.43
558.44
614.77
418.43
392.68
403.95
395.9
506.94
432.91
399.12
436.13
399.12
436.13
399.12
384.63
429.69
399.12
432.91
429.69
492.46
518.21
399.12
384.63
429.69
432.91
469.93
455.44
477.98
492.46
452.23
532.69
547.18
611.55
663.05
643.74
592.24
589.02
648.57
680.75
655.0
680.75
432.91
469.93
455.44
477.98
492.46
518.21
366.93
366.93
299.34
333.13
558.44
552.01
626.04
669.49
658.22
685.58
669.49
688.8
617.99
651.78
632.47
632.47
669.49
677.53
669.49
370.15
321.87
399.12
432.91
429.69
648.57
648.57
403.95
373.37
455.44
407.16
828.81
796.63
859.39
828.81
799.84
370.15
352.45
403.95
426.48
621.21
614.77
666.27
574.54
600.29
648.57
592.24
680.75
626.04
344.4
315.43
344.4
315.43
344.4
341.18
600.29
648.57
632.47
688.8
555.22
510.16
611.55
574.54
558.44
614.77
563.27
569.71
529.47
566.49
569.71
584.19
617.99
580.97
580.97
626.04
611.55
688.8
589.02
592.24
648.57
608.33
632.47
632.47
688.8
432.91
415.21
489.24
481.19
469.93
680.75
695.24
436.13
403.95
503.72
503.72
526.26
510.16
555.22
506.94
543.96
540.74
432.91
452.23
492.46
452.23
469.93
473.15
495.68
473.15
495.68
555.22
521.43
563.27
595.46
606.72
648.57
621.21
611.55
555.22
674.32
606.72
648.57
700.06
577.75
574.54
611.55
592.24
617.99
621.21
558.44
614.77
621.21
658.22
655.0
695.24
690.41
663.05
690.41
555.22
521.43
558.44
614.77
452.23
403.95
532.69
510.16
540.74
592.24
555.22
558.44
555.22
566.49
381.41
389.46
358.88
358.88
415.21
315.43
284.85
344.4
321.87
432.91
432.91
415.21
407.16
415.21
329.92
315.43
389.46
358.88
392.68
366.93
421.65
407.16
481.19
389.46
384.63
415.21
489.24
580.97
452.23
403.95
555.22
521.43
540.74
584.19
526.26
532.69
577.75
589.02
484.41
495.68
521.43
489.24
489.24
495.68
426.48
547.18
492.46
514.99
552.01
529.47
540.74
611.55
566.49
626.04
666.27
552.01
514.99
566.49
529.47
632.47
669.49
685.58
440.96
452.23
495.68
463.49
492.46
473.15
395.9
341.18
447.4
436.13
436.13
403.95
503.72
503.72
526.26
510.16
543.96
540.74
436.13
444.18
543.96
621.21
341.18
296.12
389.46
347.62
373.37
418.43
632.47
543.96
403.95
391.07
410.38
432.91
429.69
440.96
518.21
492.46
540.74
558.44
648.57
526.26
603.5
389.46
370.15
352.45
403.95
429.69
432.91
452.23
452.23
469.93
492.46
381.41
378.2
415.21
399.12
389.46
362.1
458.66
418.43
510.16
410.38
410.38
580.97
566.49
489.24
325.09
299.34
473.15
436.13
469.93
432.91
506.94
370.15
321.87
399.12
432.91
469.93
455.44
477.98
492.46
518.21
366.93
366.93
299.34
333.13
500.51
432.91
469.93
455.44
477.98
492.46
455.44
469.93
432.91
426.48
469.93
481.19
218.87
307.38
251.06
432.91
426.48
469.93
481.19
381.41
381.41
421.65
436.13
432.91
463.49
399.12
381.41
352.45
381.41
381.41
506.94
495.68
484.41
526.26
500.51
444.18
695.24
429.69
410.38
463.49
426.48
473.15
421.65
318.65
352.45
310.6
341.18
318.65
352.45
310.6
341.18
333.13
352.45
315.43
341.18
429.69
415.21
378.2
389.46
407.16
403.95
378.2
389.46
378.2
389.46
429.69
415.21
384.63
389.46
429.69
415.21
329.92
292.9
341.18
304.17
418.43
392.68
403.95
392.68
415.21
410.38
307.38
251.06
381.41
366.93
481.19
514.99
537.52
547.18
403.95
384.63
366.93
440.96
333.13
315.43
299.34
336.35
304.17
373.37
373.37
415.21
415.21
373.37
373.37
415.21
415.21
521.43
526.26
577.75
547.18
429.69
407.16
518.21
500.51
537.52
547.18
321.87
315.43
281.64
395.9
373.37
395.9
373.37
444.18
273.59
395.9
373.37
466.71
444.18
399.12
370.15
326.7
273.59
452.23
418.43
469.93
399.12
370.15
326.7
273.59
469.93
463.49
458.66
429.69
421.65
440.96
473.15
463.49
458.66
429.69
421.65
440.96
466.71
466.71
463.49
473.15
352.45
321.87
389.46
362.1
426.48
447.4
477.98
358.88
352.45
358.88
489.24
399.12
370.15
444.18
421.65
447.4
403.95
463.49
440.96
463.49
481.19
481.19
492.46
384.63
688.8
743.52
732.25
743.52
732.25
389.46
381.41
389.46
366.93
373.37
366.93
436.13
415.21
469.93
452.23
440.96
410.38
436.13
415.21
436.13
418.43
436.13
418.43
463.49
415.21
463.49
458.66
473.15
510.16
514.99
495.68
495.68
600.29
436.13
436.13
436.13
603.5
603.5
447.4
429.69
447.4
447.4
611.55
418.43
432.91
436.13
452.23
432.91
452.23
452.23
473.15
481.19
481.19
692.02
481.19
529.47
543.96
540.74
566.49
540.74
547.18
537.52
580.97
626.04
555.22
629.25
621.21
611.55
595.46
700.06
432.91
421.65
492.46
455.44
389.46
373.37
370.15
392.68
418.43
492.46
458.66
584.19
626.04
621.21
592.24
626.04
611.55
543.96
584.19
577.75
648.57
614.77
592.24
680.75
692.02
703.28
418.43
432.91
403.95
418.43
236.57
307.38
251.06
418.43
432.91
452.23
395.9
526.26
510.16
540.74
526.26
529.47
510.16
543.96
584.19
403.95
407.16
366.93
403.95
407.16
489.24
455.44
399.12
436.13
403.95
436.13
426.48
447.4
455.44
403.95
384.63
432.91
436.13
495.68
518.21
347.62
329.92
362.1
333.13
426.48
384.63
381.41
403.95
384.63
429.69
455.44
481.19
492.46
436.13
540.74
543.96
626.04
677.53
677.53
600.29
592.24
677.53
669.49
574.54
614.77
680.75
600.29
658.22
700.06
455.44
481.19
495.68
500.51
518.21
529.47
366.93
366.93
307.38
333.13
574.54
552.01
614.77
651.78
669.49
680.75
692.02
706.5
600.29
617.99
663.05
626.04
614.77
650.18
650.18
663.05
632.47
650.18
651.78
399.12
436.13
674.32
674.32
825.59
796.63
880.31
828.81
799.84
381.41
352.45
426.48
426.48
495.68
626.04
640.52
685.58
603.5
632.47
632.47
617.99
706.5
341.18
315.43
341.18
315.43
344.4
341.18
632.47
706.5
688.8
714.55
506.94
489.24
600.29
577.75
540.74
611.55
547.18
566.49
558.44
526.26
589.02
603.5
632.47
595.46
600.29
643.74
637.3
680.75
621.21
606.72
632.47
674.32
658.22
714.55
426.48
421.65
489.24
492.46
440.96
399.12
503.72
518.21
492.46
518.21
489.24
453.84
506.94
500.51
543.96
574.54
537.52
514.99
503.72
463.49
547.18
529.47
426.48
432.91
408.77
466.71
495.68
426.48
466.71
500.51
489.24
500.51
500.51
540.74
547.18
537.52
580.97
626.04
555.22
629.25
621.21
611.55
595.46
700.06
592.24
626.04
611.55
584.19
626.04
621.21
543.96
584.19
577.75
629.25
614.77
592.24
640.52
692.02
703.28
529.47
510.16
543.96
584.19
452.23
395.9
521.43
510.16
540.74
526.26
529.47
543.96
540.74
566.49
389.46
384.63
358.88
355.67
418.43
321.87
292.9
352.45
321.87
358.88
426.48
426.48
469.93
418.43
410.38
333.13
315.43
389.46
358.88
399.12
366.93
415.21
395.9
421.65
415.21
389.46
384.63
403.95
378.2
415.21
489.24
580.97
452.23
395.9
540.74
526.26
532.69
577.75
589.02
500.51
495.68
495.68
521.43
484.41
492.46
500.51
432.91
540.74
477.98
514.99
540.74
506.94
537.52
540.74
592.24
569.71
514.99
592.24
540.74
632.47
674.32
674.32
677.53
452.23
436.13
481.19
469.93
651.78
463.49
484.41
489.24
714.55
692.02
495.68
395.9
341.18
447.4
436.13
440.96
399.12
503.72
518.21
543.96
514.99
500.51
514.99
569.71
552.01
436.13
444.18
392.68
370.15
355.67
333.13
366.93
341.18
403.95
415.21
489.24
543.96
632.47
410.38
432.91
466.71
386.24
407.16
421.65
421.65
440.96
455.44
526.26
580.97
489.24
540.74
558.44
648.57
518.21
632.47
395.9
399.12
352.45
426.48
432.91
495.68
381.41
352.45
426.48
432.91
426.48
466.71
426.48
466.71
389.46
362.1
455.44
410.38
506.94
569.71
558.44
415.21
415.21
580.97
566.49
489.24
325.09
299.34
381.41
381.41
403.95
426.48
473.15
436.13
452.23
447.4
432.91
489.24
399.12
455.44
481.19
495.68
518.21
366.93
366.93
307.38
333.13
500.51
455.44
481.19
492.46
436.13
452.23
432.91
426.48
477.98
436.13
236.57
307.38
251.06
432.91
426.48
477.98
436.13
403.95
426.48
418.43
432.91
452.23
389.46
373.37
370.15
392.68
418.43
489.24
503.72
500.51
503.72
444.18
688.8
452.23
426.48
440.96
407.16
473.15
318.65
336.35
299.34
329.92
318.65
336.35
299.34
329.92
333.13
336.35
307.38
329.92
426.48
407.16
395.9
389.46
395.9
395.9
395.9
389.46
392.68
389.46
426.48
421.65
392.68
389.46
426.48
421.65
329.92
292.9
336.35
315.43
489.24
473.15
307.38
251.06
378.2
366.93
407.16
410.38
403.95
407.16
495.68
514.99
540.74
532.69
407.16
384.63
366.93
426.48
384.63
426.48
410.38
395.9
399.12
333.13
315.43
299.34
336.35
304.17
378.2
373.37
415.21
410.38
378.2
373.37
403.95
410.38
429.69
407.16
503.72
500.51
521.43
532.69
321.87
304.17
304.17
395.9
373.37
574.54
603.5
395.9
373.37
444.18
273.59
395.9
373.37
399.12
358.88
308.99
265.54
395.9
370.15
308.99
265.54
395.9
370.15
395.9
370.15
418.43
308.99
265.54
395.9
370.15
455.44
429.69
399.12
370.15
452.23
418.43
473.15
399.12
370.15
452.23
418.43
473.15
